timestamp,PRK_NM,CPCTY,CUR_PRK_CNT
2025-01-09 17:00:00,하남빌딩 지하주차장,113,
2025-01-09 17:00:00,메종오피스텔 주차장,122,
2025-01-09 17:00:00,기계산업진흥회,261,
2025-01-09 17:00:00,동아빌딩앞 노상주차장(구),9,
2025-01-09 17:00:00,가톨릭대학교 성모병원,292,
2025-01-09 17:00:00,상아빌딩,30,
2025-01-09 17:00:00,영등포구 여의도동 45-20,74,
2025-01-09 17:00:00,유니온타워,58,
2025-01-09 17:00:00,한국잡지정보관,32,
2025-01-09 17:00:00,정곡빌딩,34,
2025-01-09 17:00:00,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 17:00:00,신흥증권앞 노상주차장(구),11,
2025-01-09 17:00:00,태양빌딩앞 노상주차장(구),10,
2025-01-09 17:00:00,여의도공원앞2 노상주차장(구),14,
2025-01-09 17:00:00,롯데캐슬앞 노상주차장(구),9,
2025-01-09 17:00:00,舊MBC뒤(구),63,
2025-01-09 17:00:00,원효대교 남단 공영주차장(시),13,
2025-01-09 17:00:00,경도상가앞 노상주차장(구),15,
2025-01-09 17:00:00,산업은행앞(구),11,
2025-01-09 17:00:00,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 17:00:00,63스퀘어(63빌딩),638,
2025-01-09 17:00:00,여의도 사학연금(TP타워),570,
2025-01-09 17:00:00,전국경제인연합회,632,
2025-01-09 17:00:00,한국교직원공제회관,341,
2025-01-09 17:00:00,63길 주차장(민영),200,
2025-01-09 17:00:00,이룸센터 주차장(민영),101,
2025-01-09 17:00:00,KBS본관뒤(구),39,
2025-01-09 17:00:00,여의도공원 공영주차장(시),48,
2025-01-09 17:00:00,세우빌딩,49,
2025-01-09 17:00:00,제일빌딩 주차장,74,
2025-01-09 17:00:00,가든빌딩 주차장,10,
2025-01-09 17:00:00,KBS별관 방문객 주차장,272,
2025-01-09 17:00:00,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 17:00:00,여의도한강2주차장(마포대교남단),171,
2025-01-09 17:00:00,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 17:00:00,여의도한강5주차장(성모병원앞),217,
2025-01-09 17:00:00,여의도한강3주차장(서강대교남단),800,
2025-01-09 17:00:00,롯데캐슬 아이비,1091,
2025-01-09 17:00:00,에리트빌딩,39,
2025-01-09 17:00:00,KBS신관홀,1135,
2025-01-09 17:00:00,익스콘벤처타워,167,
2025-01-09 17:00:00,여의도우체국,330,
2025-01-09 17:00:00,여의도공원앞(구),14,
2025-01-09 17:00:00,메리어트 여의도파크센터,339,
2025-01-09 17:00:00,KC TOWER,49,
2025-01-09 17:00:00,ABL생명타워,315,
2025-01-09 17:00:00,아일렉스타워,37,
2025-01-09 17:00:00,라이프콤비빌딩,434,
2025-01-09 17:00:00,파크원 주차장,2433,
2025-01-09 17:00:00,인영빌딩,100,
2025-01-09 17:00:00,KT여의지점,215,
2025-01-09 17:00:00,한국보이스카우트연맹회관,37,
2025-01-09 17:00:00,대하빌딩,175,
2025-01-09 17:00:00,kbs 연구동,283,
2025-01-09 17:00:00,금산빌딩,90,
2025-01-09 17:00:00,중소기업중앙회,269,
2025-01-09 17:00:00,신한드림리버오피스텔 주차장,232,
2025-01-09 17:00:00,LG트윈타워 주차장,795,
2025-01-09 17:00:00,하이투자증권 빌딩,320,
2025-01-09 17:00:00,S-TRENUE 오피스텔 주차장,272,
2025-01-09 17:00:00,교보증권빌딩 주차장,235,
2025-01-09 17:00:00,씨티플라자 주차장,123,
2025-01-09 17:00:00,호성빌딩,78,
2025-01-09 17:00:00,태양빌딩,143,
2025-01-09 17:00:00,신영증권,250,
2025-01-09 17:00:00,한국노총 중앙근로자 복지센타,97,
2025-01-09 17:00:00,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 17:00:00,율촌빌딩 주차장,94,
2025-01-09 17:00:00,국민일보사옥앞(구),16,
2025-01-09 17:00:00,아시아원빌딩,165,
2025-01-09 17:00:00,한양빌딩,81,
2025-01-09 17:00:00,메리츠화재 여의도사옥,79,
2025-01-09 17:00:00,삼환까뮤,256,
2025-01-09 17:00:00,안원빌딩,102,
2025-01-09 17:00:00,영등포구 여의도동 17-8,126,
2025-01-09 17:00:00,여의도파란곤,551,
2025-01-09 17:00:00,오투타워,309,
2025-01-09 17:00:00,여의도한강공원1주차장(63빌딩앞),462,204
2025-01-09 17:00:00,여의도한강2주차장(마포대교남단),171,169
2025-01-09 17:00:00,여의도한강4주차장(여의2교-하부파천교),141,88
2025-01-09 17:00:00,여의도한강5주차장(성모병원앞),217,144
2025-01-09 17:00:00,여의도한강3주차장(서강대교남단),800,407
2025-01-09 17:00:00,여의도공원앞1 노상주차장(구),14,0
2025-01-09 17:00:00,여의서로 공영주차장(시),84,39
2025-01-09 17:00:00,원효대교 남단 공영주차장(시),13,4
2025-01-09 17:01:05,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 17:01:05,동아빌딩앞(구),9,
2025-01-09 17:01:05,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 17:01:05,여의도순복음교회,200,
2025-01-09 17:01:05,여의도순복음교회,118,
2025-01-09 17:01:05,현대차증권빌딩,291,
2025-01-09 17:01:05,IFC 서울 주차장,2085,
2025-01-09 17:01:05,여의도공원앞1 노상주차장(구),14,
2025-01-09 17:01:05,리버타워,513,
2025-01-09 17:01:05,금융투자협회,315,
2025-01-09 17:01:05,여의서로 공영주차장(시),84,
2025-01-09 17:01:05,KBS연구관앞 노상주차장(구),59,
2025-01-09 17:01:05,KBS별관옆 노상주차장(구),18,
2025-01-09 17:01:05,국민은행앞 노상주차장(구),13,
2025-01-09 17:01:05,MBC방송국뒤 노상주차장(구),63,
2025-01-09 17:01:05,KBS본관 앞 노상주차장(구),51,
2025-01-09 17:01:05,국민일보사옥앞 노상주차장(구),16,
2025-01-09 17:01:05,한국거래소앞 노상주차장(구),32,
2025-01-09 17:01:05,산업은행앞 노상주차장(구),11,
2025-01-09 17:01:05,진주아파트 옆 노상주차장(구),53,
2025-01-09 17:01:05,세우빌딩앞 노상주차장(구),12,
2025-01-09 17:01:05,KBS별관뒤 노상주차장(구),24,
2025-01-09 17:01:05,여의도공원앞3 노상주차장(구),6,
2025-01-09 17:01:05,한진해운 앞 노상주차장(구),17,
2025-01-09 17:01:05,화재보험협회 앞 노상주차장(구),16,
2025-01-09 17:01:05,호성빌딩 앞 노상주차장(구),20,
2025-01-09 17:01:05,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 17:01:05,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 17:01:05,경호빌딩앞 노상주차장(구),9,
2025-01-09 17:01:05,여의도백화점 앞 노상주차장(구),13,
2025-01-09 17:01:05,한마루빌딩 주차장,59,
2025-01-09 17:01:05,심팩빌딩 주차장,99,
2025-01-09 17:01:05,대우증권 본사사옥 주차장,221,
2025-01-09 17:01:05,키움증권빌딩 주차장,152,
2025-01-09 17:01:05,여의도백화점 주차장,315,
2025-01-09 17:01:05,미원빌딩 주차장,50,
2025-01-09 17:01:05,하남빌딩 지하주차장,113,
2025-01-09 17:01:05,메종오피스텔 주차장,122,
2025-01-09 17:01:05,기계산업진흥회,261,
2025-01-09 17:01:05,동아빌딩앞 노상주차장(구),9,
2025-01-09 17:01:05,가톨릭대학교 성모병원,292,
2025-01-09 17:01:05,상아빌딩,30,
2025-01-09 17:01:05,영등포구 여의도동 45-20,74,
2025-01-09 17:01:05,유니온타워,58,
2025-01-09 17:01:05,한국잡지정보관,32,
2025-01-09 17:01:05,정곡빌딩,34,
2025-01-09 17:01:05,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 17:01:05,신흥증권앞 노상주차장(구),11,
2025-01-09 17:01:05,태양빌딩앞 노상주차장(구),10,
2025-01-09 17:01:05,여의도공원앞2 노상주차장(구),14,
2025-01-09 17:01:05,롯데캐슬앞 노상주차장(구),9,
2025-01-09 17:01:05,舊MBC뒤(구),63,
2025-01-09 17:01:05,원효대교 남단 공영주차장(시),13,
2025-01-09 17:01:05,경도상가앞 노상주차장(구),15,
2025-01-09 17:01:05,산업은행앞(구),11,
2025-01-09 17:01:05,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 17:01:05,63스퀘어(63빌딩),638,
2025-01-09 17:01:05,여의도 사학연금(TP타워),570,
2025-01-09 17:01:05,전국경제인연합회,632,
2025-01-09 17:01:05,한국교직원공제회관,341,
2025-01-09 17:01:05,63길 주차장(민영),200,
2025-01-09 17:01:05,이룸센터 주차장(민영),101,
2025-01-09 17:01:05,KBS본관뒤(구),39,
2025-01-09 17:01:05,여의도공원 공영주차장(시),48,
2025-01-09 17:01:05,세우빌딩,49,
2025-01-09 17:01:05,제일빌딩 주차장,74,
2025-01-09 17:01:05,가든빌딩 주차장,10,
2025-01-09 17:01:05,KBS별관 방문객 주차장,272,
2025-01-09 17:01:05,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 17:01:05,여의도한강2주차장(마포대교남단),171,
2025-01-09 17:01:05,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 17:01:05,여의도한강5주차장(성모병원앞),217,
2025-01-09 17:01:05,여의도한강3주차장(서강대교남단),800,
2025-01-09 17:01:05,롯데캐슬 아이비,1091,
2025-01-09 17:01:05,에리트빌딩,39,
2025-01-09 17:01:05,KBS신관홀,1135,
2025-01-09 17:01:05,익스콘벤처타워,167,
2025-01-09 17:01:05,여의도우체국,330,
2025-01-09 17:01:05,여의도공원앞(구),14,
2025-01-09 17:01:05,메리어트 여의도파크센터,339,
2025-01-09 17:01:05,KC TOWER,49,
2025-01-09 17:01:05,ABL생명타워,315,
2025-01-09 17:01:05,아일렉스타워,37,
2025-01-09 17:01:05,라이프콤비빌딩,434,
2025-01-09 17:01:05,파크원 주차장,2433,
2025-01-09 17:01:05,인영빌딩,100,
2025-01-09 17:01:05,KT여의지점,215,
2025-01-09 17:01:05,한국보이스카우트연맹회관,37,
2025-01-09 17:01:05,대하빌딩,175,
2025-01-09 17:01:05,kbs 연구동,283,
2025-01-09 17:01:05,금산빌딩,90,
2025-01-09 17:01:05,중소기업중앙회,269,
2025-01-09 17:01:05,신한드림리버오피스텔 주차장,232,
2025-01-09 17:01:05,LG트윈타워 주차장,795,
2025-01-09 17:01:05,하이투자증권 빌딩,320,
2025-01-09 17:01:05,S-TRENUE 오피스텔 주차장,272,
2025-01-09 17:01:05,교보증권빌딩 주차장,235,
2025-01-09 17:01:05,씨티플라자 주차장,123,
2025-01-09 17:01:05,호성빌딩,78,
2025-01-09 17:01:05,태양빌딩,143,
2025-01-09 17:01:05,신영증권,250,
2025-01-09 17:01:05,한국노총 중앙근로자 복지센타,97,
2025-01-09 17:01:05,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 17:01:05,율촌빌딩 주차장,94,
2025-01-09 17:01:05,국민일보사옥앞(구),16,
2025-01-09 17:01:05,아시아원빌딩,165,
2025-01-09 17:01:05,한양빌딩,81,
2025-01-09 17:01:05,메리츠화재 여의도사옥,79,
2025-01-09 17:01:05,삼환까뮤,256,
2025-01-09 17:01:05,안원빌딩,102,
2025-01-09 17:01:05,영등포구 여의도동 17-8,126,
2025-01-09 17:01:05,여의도파란곤,551,
2025-01-09 17:01:05,오투타워,309,
2025-01-09 17:01:05,여의도한강공원1주차장(63빌딩앞),462,207
2025-01-09 17:01:05,여의도한강2주차장(마포대교남단),171,166
2025-01-09 17:01:05,여의도한강4주차장(여의2교-하부파천교),141,87
2025-01-09 17:01:05,여의도한강5주차장(성모병원앞),217,141
2025-01-09 17:01:05,여의도한강3주차장(서강대교남단),800,408
2025-01-09 17:01:05,여의도공원앞1 노상주차장(구),14,0
2025-01-09 17:01:05,여의서로 공영주차장(시),84,39
2025-01-09 17:01:05,원효대교 남단 공영주차장(시),13,5
2025-01-09 17:02:10,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 17:02:10,동아빌딩앞(구),9,
2025-01-09 17:02:10,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 17:02:10,여의도순복음교회,200,
2025-01-09 17:02:10,여의도순복음교회,118,
2025-01-09 17:02:10,현대차증권빌딩,291,
2025-01-09 17:02:10,IFC 서울 주차장,2085,
2025-01-09 17:02:10,여의도공원앞1 노상주차장(구),14,
2025-01-09 17:02:10,리버타워,513,
2025-01-09 17:02:10,금융투자협회,315,
2025-01-09 17:02:10,여의서로 공영주차장(시),84,
2025-01-09 17:02:10,KBS연구관앞 노상주차장(구),59,
2025-01-09 17:02:10,KBS별관옆 노상주차장(구),18,
2025-01-09 17:02:10,국민은행앞 노상주차장(구),13,
2025-01-09 17:02:10,MBC방송국뒤 노상주차장(구),63,
2025-01-09 17:02:10,KBS본관 앞 노상주차장(구),51,
2025-01-09 17:02:10,국민일보사옥앞 노상주차장(구),16,
2025-01-09 17:02:10,한국거래소앞 노상주차장(구),32,
2025-01-09 17:02:10,산업은행앞 노상주차장(구),11,
2025-01-09 17:02:10,진주아파트 옆 노상주차장(구),53,
2025-01-09 17:02:10,세우빌딩앞 노상주차장(구),12,
2025-01-09 17:02:10,KBS별관뒤 노상주차장(구),24,
2025-01-09 17:02:10,여의도공원앞3 노상주차장(구),6,
2025-01-09 17:02:10,한진해운 앞 노상주차장(구),17,
2025-01-09 17:02:10,화재보험협회 앞 노상주차장(구),16,
2025-01-09 17:02:10,호성빌딩 앞 노상주차장(구),20,
2025-01-09 17:02:10,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 17:02:10,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 17:02:10,경호빌딩앞 노상주차장(구),9,
2025-01-09 17:02:10,여의도백화점 앞 노상주차장(구),13,
2025-01-09 17:02:10,한마루빌딩 주차장,59,
2025-01-09 17:02:10,심팩빌딩 주차장,99,
2025-01-09 17:02:10,대우증권 본사사옥 주차장,221,
2025-01-09 17:02:10,키움증권빌딩 주차장,152,
2025-01-09 17:02:10,여의도백화점 주차장,315,
2025-01-09 17:02:10,미원빌딩 주차장,50,
2025-01-09 17:02:10,하남빌딩 지하주차장,113,
2025-01-09 17:02:10,메종오피스텔 주차장,122,
2025-01-09 17:02:10,기계산업진흥회,261,
2025-01-09 17:02:10,동아빌딩앞 노상주차장(구),9,
2025-01-09 17:02:10,가톨릭대학교 성모병원,292,
2025-01-09 17:02:10,상아빌딩,30,
2025-01-09 17:02:10,영등포구 여의도동 45-20,74,
2025-01-09 17:02:10,유니온타워,58,
2025-01-09 17:02:10,한국잡지정보관,32,
2025-01-09 17:02:10,정곡빌딩,34,
2025-01-09 17:02:10,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 17:02:10,신흥증권앞 노상주차장(구),11,
2025-01-09 17:02:10,태양빌딩앞 노상주차장(구),10,
2025-01-09 17:02:10,여의도공원앞2 노상주차장(구),14,
2025-01-09 17:02:10,롯데캐슬앞 노상주차장(구),9,
2025-01-09 17:02:10,舊MBC뒤(구),63,
2025-01-09 17:02:10,원효대교 남단 공영주차장(시),13,
2025-01-09 17:02:10,경도상가앞 노상주차장(구),15,
2025-01-09 17:02:10,산업은행앞(구),11,
2025-01-09 17:02:10,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 17:02:10,63스퀘어(63빌딩),638,
2025-01-09 17:02:10,여의도 사학연금(TP타워),570,
2025-01-09 17:02:10,전국경제인연합회,632,
2025-01-09 17:02:10,한국교직원공제회관,341,
2025-01-09 17:02:10,63길 주차장(민영),200,
2025-01-09 17:02:10,이룸센터 주차장(민영),101,
2025-01-09 17:02:10,KBS본관뒤(구),39,
2025-01-09 17:02:10,여의도공원 공영주차장(시),48,
2025-01-09 17:02:10,세우빌딩,49,
2025-01-09 17:02:10,제일빌딩 주차장,74,
2025-01-09 17:02:10,가든빌딩 주차장,10,
2025-01-09 17:02:10,KBS별관 방문객 주차장,272,
2025-01-09 17:02:10,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 17:02:10,여의도한강2주차장(마포대교남단),171,
2025-01-09 17:02:10,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 17:02:10,여의도한강5주차장(성모병원앞),217,
2025-01-09 17:02:10,여의도한강3주차장(서강대교남단),800,
2025-01-09 17:02:10,롯데캐슬 아이비,1091,
2025-01-09 17:02:10,에리트빌딩,39,
2025-01-09 17:02:10,KBS신관홀,1135,
2025-01-09 17:02:10,익스콘벤처타워,167,
2025-01-09 17:02:10,여의도우체국,330,
2025-01-09 17:02:10,여의도공원앞(구),14,
2025-01-09 17:02:10,메리어트 여의도파크센터,339,
2025-01-09 17:02:10,KC TOWER,49,
2025-01-09 17:02:10,ABL생명타워,315,
2025-01-09 17:02:10,아일렉스타워,37,
2025-01-09 17:02:10,라이프콤비빌딩,434,
2025-01-09 17:02:10,파크원 주차장,2433,
2025-01-09 17:02:10,인영빌딩,100,
2025-01-09 17:02:10,KT여의지점,215,
2025-01-09 17:02:10,한국보이스카우트연맹회관,37,
2025-01-09 17:02:10,대하빌딩,175,
2025-01-09 17:02:10,kbs 연구동,283,
2025-01-09 17:02:10,금산빌딩,90,
2025-01-09 17:02:10,중소기업중앙회,269,
2025-01-09 17:02:10,신한드림리버오피스텔 주차장,232,
2025-01-09 17:02:10,LG트윈타워 주차장,795,
2025-01-09 17:02:10,하이투자증권 빌딩,320,
2025-01-09 17:02:10,S-TRENUE 오피스텔 주차장,272,
2025-01-09 17:02:10,교보증권빌딩 주차장,235,
2025-01-09 17:02:10,씨티플라자 주차장,123,
2025-01-09 17:02:10,호성빌딩,78,
2025-01-09 17:02:10,태양빌딩,143,
2025-01-09 17:02:10,신영증권,250,
2025-01-09 17:02:10,한국노총 중앙근로자 복지센타,97,
2025-01-09 17:02:10,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 17:02:10,율촌빌딩 주차장,94,
2025-01-09 17:02:10,국민일보사옥앞(구),16,
2025-01-09 17:02:10,아시아원빌딩,165,
2025-01-09 17:02:10,한양빌딩,81,
2025-01-09 17:02:10,메리츠화재 여의도사옥,79,
2025-01-09 17:02:10,삼환까뮤,256,
2025-01-09 17:02:10,안원빌딩,102,
2025-01-09 17:02:10,영등포구 여의도동 17-8,126,
2025-01-09 17:02:10,여의도파란곤,551,
2025-01-09 17:02:10,오투타워,309,
2025-01-09 17:02:10,여의도한강공원1주차장(63빌딩앞),462,207
2025-01-09 17:02:10,여의도한강2주차장(마포대교남단),171,166
2025-01-09 17:02:10,여의도한강4주차장(여의2교-하부파천교),141,87
2025-01-09 17:02:10,여의도한강5주차장(성모병원앞),217,141
2025-01-09 17:02:10,여의도한강3주차장(서강대교남단),800,408
2025-01-09 17:02:10,여의도공원앞1 노상주차장(구),14,0
2025-01-09 17:02:10,여의서로 공영주차장(시),84,39
2025-01-09 17:02:10,원효대교 남단 공영주차장(시),13,5
2025-01-09 17:03:15,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 17:03:15,동아빌딩앞(구),9,
2025-01-09 17:03:15,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 17:03:15,여의도순복음교회,200,
2025-01-09 17:03:15,여의도순복음교회,118,
2025-01-09 17:03:15,현대차증권빌딩,291,
2025-01-09 17:03:15,IFC 서울 주차장,2085,
2025-01-09 17:03:15,여의도공원앞1 노상주차장(구),14,
2025-01-09 17:03:15,리버타워,513,
2025-01-09 17:03:15,금융투자협회,315,
2025-01-09 17:03:15,여의서로 공영주차장(시),84,
2025-01-09 17:03:15,KBS연구관앞 노상주차장(구),59,
2025-01-09 17:03:15,KBS별관옆 노상주차장(구),18,
2025-01-09 17:03:15,국민은행앞 노상주차장(구),13,
2025-01-09 17:03:15,MBC방송국뒤 노상주차장(구),63,
2025-01-09 17:03:15,KBS본관 앞 노상주차장(구),51,
2025-01-09 17:03:15,국민일보사옥앞 노상주차장(구),16,
2025-01-09 17:03:15,한국거래소앞 노상주차장(구),32,
2025-01-09 17:03:15,산업은행앞 노상주차장(구),11,
2025-01-09 17:03:15,진주아파트 옆 노상주차장(구),53,
2025-01-09 17:03:15,세우빌딩앞 노상주차장(구),12,
2025-01-09 17:03:15,KBS별관뒤 노상주차장(구),24,
2025-01-09 17:03:15,여의도공원앞3 노상주차장(구),6,
2025-01-09 17:03:15,한진해운 앞 노상주차장(구),17,
2025-01-09 17:03:15,화재보험협회 앞 노상주차장(구),16,
2025-01-09 17:03:15,호성빌딩 앞 노상주차장(구),20,
2025-01-09 17:03:15,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 17:03:15,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 17:03:15,경호빌딩앞 노상주차장(구),9,
2025-01-09 17:03:15,여의도백화점 앞 노상주차장(구),13,
2025-01-09 17:03:15,한마루빌딩 주차장,59,
2025-01-09 17:03:15,심팩빌딩 주차장,99,
2025-01-09 17:03:15,대우증권 본사사옥 주차장,221,
2025-01-09 17:03:15,키움증권빌딩 주차장,152,
2025-01-09 17:03:15,여의도백화점 주차장,315,
2025-01-09 17:03:15,미원빌딩 주차장,50,
2025-01-09 17:03:15,하남빌딩 지하주차장,113,
2025-01-09 17:03:15,메종오피스텔 주차장,122,
2025-01-09 17:03:15,기계산업진흥회,261,
2025-01-09 17:03:15,동아빌딩앞 노상주차장(구),9,
2025-01-09 17:03:15,가톨릭대학교 성모병원,292,
2025-01-09 17:03:15,상아빌딩,30,
2025-01-09 17:03:15,영등포구 여의도동 45-20,74,
2025-01-09 17:03:15,유니온타워,58,
2025-01-09 17:03:15,한국잡지정보관,32,
2025-01-09 17:03:15,정곡빌딩,34,
2025-01-09 17:03:15,홍우빌딩 앞 노상주차장(구),9,
2025-01-09 17:03:15,신흥증권앞 노상주차장(구),11,
2025-01-09 17:03:15,태양빌딩앞 노상주차장(구),10,
2025-01-09 17:03:15,여의도공원앞2 노상주차장(구),14,
2025-01-09 17:03:15,롯데캐슬앞 노상주차장(구),9,
2025-01-09 17:03:15,舊MBC뒤(구),63,
2025-01-09 17:03:15,원효대교 남단 공영주차장(시),13,
2025-01-09 17:03:15,경도상가앞 노상주차장(구),15,
2025-01-09 17:03:15,산업은행앞(구),11,
2025-01-09 17:03:15,렉싱턴호텔뒤 노상주차장(구),11,
2025-01-09 17:03:15,63스퀘어(63빌딩),638,
2025-01-09 17:03:15,여의도 사학연금(TP타워),570,
2025-01-09 17:03:15,전국경제인연합회,632,
2025-01-09 17:03:15,한국교직원공제회관,341,
2025-01-09 17:03:15,63길 주차장(민영),200,
2025-01-09 17:03:15,이룸센터 주차장(민영),101,
2025-01-09 17:03:15,KBS본관뒤(구),39,
2025-01-09 17:03:15,여의도공원 공영주차장(시),48,
2025-01-09 17:03:15,세우빌딩,49,
2025-01-09 17:03:15,제일빌딩 주차장,74,
2025-01-09 17:03:15,가든빌딩 주차장,10,
2025-01-09 17:03:15,KBS별관 방문객 주차장,272,
2025-01-09 17:03:15,여의도한강공원1주차장(63빌딩앞),462,
2025-01-09 17:03:15,여의도한강2주차장(마포대교남단),171,
2025-01-09 17:03:15,여의도한강4주차장(여의2교-하부파천교),141,
2025-01-09 17:03:15,여의도한강5주차장(성모병원앞),217,
2025-01-09 17:03:15,여의도한강3주차장(서강대교남단),800,
2025-01-09 17:03:15,롯데캐슬 아이비,1091,
2025-01-09 17:03:15,에리트빌딩,39,
2025-01-09 17:03:15,KBS신관홀,1135,
2025-01-09 17:03:15,익스콘벤처타워,167,
2025-01-09 17:03:15,여의도우체국,330,
2025-01-09 17:03:15,여의도공원앞(구),14,
2025-01-09 17:03:15,메리어트 여의도파크센터,339,
2025-01-09 17:03:15,KC TOWER,49,
2025-01-09 17:03:15,ABL생명타워,315,
2025-01-09 17:03:15,아일렉스타워,37,
2025-01-09 17:03:15,라이프콤비빌딩,434,
2025-01-09 17:03:15,파크원 주차장,2433,
2025-01-09 17:03:15,인영빌딩,100,
2025-01-09 17:03:15,KT여의지점,215,
2025-01-09 17:03:15,한국보이스카우트연맹회관,37,
2025-01-09 17:03:15,대하빌딩,175,
2025-01-09 17:03:15,kbs 연구동,283,
2025-01-09 17:03:15,금산빌딩,90,
2025-01-09 17:03:15,중소기업중앙회,269,
2025-01-09 17:03:15,신한드림리버오피스텔 주차장,232,
2025-01-09 17:03:15,LG트윈타워 주차장,795,
2025-01-09 17:03:15,하이투자증권 빌딩,320,
2025-01-09 17:03:15,S-TRENUE 오피스텔 주차장,272,
2025-01-09 17:03:15,교보증권빌딩 주차장,235,
2025-01-09 17:03:15,씨티플라자 주차장,123,
2025-01-09 17:03:15,호성빌딩,78,
2025-01-09 17:03:15,태양빌딩,143,
2025-01-09 17:03:15,신영증권,250,
2025-01-09 17:03:15,한국노총 중앙근로자 복지센타,97,
2025-01-09 17:03:15,한국전력공사 남서울지역본부 주차장,172,
2025-01-09 17:03:15,율촌빌딩 주차장,94,
2025-01-09 17:03:15,국민일보사옥앞(구),16,
2025-01-09 17:03:15,아시아원빌딩,165,
2025-01-09 17:03:15,한양빌딩,81,
2025-01-09 17:03:15,메리츠화재 여의도사옥,79,
2025-01-09 17:03:15,삼환까뮤,256,
2025-01-09 17:03:15,안원빌딩,102,
2025-01-09 17:03:15,영등포구 여의도동 17-8,126,
2025-01-09 17:03:15,여의도파란곤,551,
2025-01-09 17:03:15,오투타워,309,
2025-01-09 17:03:15,여의도한강공원1주차장(63빌딩앞),462,204
2025-01-09 17:03:15,여의도한강2주차장(마포대교남단),171,165
2025-01-09 17:03:15,여의도한강4주차장(여의2교-하부파천교),141,88
2025-01-09 17:03:15,여의도한강5주차장(성모병원앞),217,136
2025-01-09 17:03:15,여의도한강3주차장(서강대교남단),800,406
2025-01-09 17:03:15,여의도공원앞1 노상주차장(구),14,0
2025-01-09 17:03:15,여의서로 공영주차장(시),84,39
2025-01-09 17:03:15,원효대교 남단 공영주차장(시),13,4
2025-01-09 17:04:20,여의도호텔(舊세우빌딩)앞(구),7,
2025-01-09 17:04:20,동아빌딩앞(구),9,
2025-01-09 17:04:20,금융투자교육원앞(舊경호빌딩)(구),9,
2025-01-09 17:04:20,여의도순복음교회,200,
2025-01-09 17:04:20,여의도순복음교회,118,
2025-01-09 17:04:20,현대차증권빌딩,291,
2025-01-09 17:04:20,IFC 서울 주차장,2085,
2025-01-09 17:04:20,여의도공원앞1 노상주차장(구),14,
2025-01-09 17:04:20,리버타워,513,
2025-01-09 17:04:20,금융투자협회,315,
2025-01-09 17:04:20,여의서로 공영주차장(시),84,
2025-01-09 17:04:20,KBS연구관앞 노상주차장(구),59,
2025-01-09 17:04:20,KBS별관옆 노상주차장(구),18,
2025-01-09 17:04:20,국민은행앞 노상주차장(구),13,
2025-01-09 17:04:20,MBC방송국뒤 노상주차장(구),63,
2025-01-09 17:04:20,KBS본관 앞 노상주차장(구),51,
2025-01-09 17:04:20,국민일보사옥앞 노상주차장(구),16,
2025-01-09 17:04:20,한국거래소앞 노상주차장(구),32,
2025-01-09 17:04:20,산업은행앞 노상주차장(구),11,
2025-01-09 17:04:20,진주아파트 옆 노상주차장(구),53,
2025-01-09 17:04:20,세우빌딩앞 노상주차장(구),12,
2025-01-09 17:04:20,KBS별관뒤 노상주차장(구),24,
2025-01-09 17:04:20,여의도공원앞3 노상주차장(구),6,
2025-01-09 17:04:20,한진해운 앞 노상주차장(구),17,
2025-01-09 17:04:20,화재보험협회 앞 노상주차장(구),16,
2025-01-09 17:04:20,호성빌딩 앞 노상주차장(구),20,
2025-01-09 17:04:20,중소기업중앙회 앞 노상주차장(구),5,
2025-01-09 17:04:20,미래에셋빌딩 앞 노상주차장(구),24,
2025-01-09 17:04:20,경호빌딩앞 노상주차장(구),9,
2025-01-09 17:04:20,여의도백화점 앞 노상주차장(구),13,
2025-01-09 17:04:20,한마루빌딩 주차장,59,
